cosine	jaccard	channels	band	theme_a	theme_b	name_a	name_b	freq_a	freq_b
	0.3333	lexical	drop	limite_del_potere_imperiale	potere	Limite del potere imperiale	Il potere	1	1
	0.3333	lexical	drop	limiti_del_potere	morte_e_potere	Limiti del potere	Morte e potere	1	1
	0.3333	lexical	drop	limiti_del_potere	potere_e_successione	Limiti del potere	Potere e successione	1	1
	0.3333	lexical	drop	limiti_del_potere	potere_itinerante	Limiti del potere	Potere itinerante	1	1
	0.3333	lexical	drop	magia_e_morte_rituale	morte	Magia e morte rituale	La morte	1	11
	0.3333	lexical	drop	malinconia_e_solitudine	solitudine_del_rispetto	Malinconia e solitudine	Solitudine del rispetto	1	1
	0.3333	lexical	drop	memoria_e_identita	memoria_e_lutto	Memoria e identità	Memoria e lutto	1	1
	0.3333	lexical	drop	mimesi_del_potere	potere_e_precarietà	Mimesi del potere	Potere e precarietà	1	1
	0.3333	lexical	drop	mimesi_del_potere	potere_e_successione	Mimesi del potere	Potere e successione	1	1
	0.3333	lexical	drop	mimesi_del_potere	potere_itinerante	Mimesi del potere	Potere itinerante	1	1
	0.3333	lexical	drop	mimesi_del_potere	provvidenza_e_potere	Mimesi del potere	Provvidenza e potere	1	1
	0.3333	lexical	drop	misteri	misteri_dell_oriente	I Misteri	Misteri dell'Oriente	1	1
	0.3333	lexical	drop	molteplicita_interiore	trionfo_interiore	Molteplicità interiore	Trionfo interiore	1	1
	0.3333	lexical	drop	morte	rinuncia_e_morte_come_liberazione	La morte	Rinuncia e morte come liberazione	11	1
	0.3333	lexical	drop	morte_come_devozione	morte_e_aldila	Morte come devozione	Morte e aldilà	1	2
	0.3333	lexical	drop	morte_come_devozione	morte_e_dissoluzione	Morte come devozione	Morte e dissoluzione	1	1
	0.3333	lexical	drop	morte_come_devozione	morte_e_putrefazione	Morte come devozione	Morte e putrefazione	1	1
	0.3333	lexical	drop	morte_come_devozione	morte_e_risurrezione	Morte come devozione	Morte e risurrezione	1	1
	0.3333	lexical	drop	morte_come_devozione	morte_propria	Morte come devozione	La propria morte	1	1
	0.3333	lexical	drop	morte_come_devozione	presagi_della_morte	Morte come devozione	Presagi della morte	1	1
	0.3333	lexical	drop	morte_come_devozione	solitudine_della_morte	Morte come devozione	Solitudine della morte	1	1
	0.3333	lexical	drop	morte_e_aldila	morte_propria	Morte e aldilà	La propria morte	2	1
	0.3333	lexical	drop	morte_e_aldila	presagi_della_morte	Morte e aldilà	Presagi della morte	2	1
	0.3333	lexical	drop	morte_e_aldila	solitudine_della_morte	Morte e aldilà	Solitudine della morte	2	1
	0.3333	lexical	drop	morte_e_dissoluzione	morte_propria	Morte e dissoluzione	La propria morte	1	1
	0.3333	lexical	drop	morte_e_dissoluzione	presagi_della_morte	Morte e dissoluzione	Presagi della morte	1	1
	0.3333	lexical	drop	morte_e_dissoluzione	solitudine_della_morte	Morte e dissoluzione	Solitudine della morte	1	1
	0.3333	lexical	drop	morte_e_potere	morte_e_risurrezione	Morte e potere	Morte e risurrezione	1	1
	0.3333	lexical	drop	morte_e_potere	potere_itinerante	Morte e potere	Potere itinerante	1	1
	0.3333	lexical	drop	morte_e_potere	presagi_della_morte	Morte e potere	Presagi della morte	1	1
	0.3333	lexical	drop	morte_e_potere	solitudine_della_morte	Morte e potere	Solitudine della morte	1	1
	0.3333	lexical	drop	morte_e_putrefazione	morte_e_risurrezione	Morte e putrefazione	Morte e risurrezione	1	1
	0.3333	lexical	drop	morte_e_putrefazione	morte_propria	Morte e putrefazione	La propria morte	1	1
	0.3333	lexical	drop	morte_e_putrefazione	presagi_della_morte	Morte e putrefazione	Presagi della morte	1	1
	0.3333	lexical	drop	morte_e_putrefazione	solitudine_della_morte	Morte e putrefazione	Solitudine della morte	1	1
	0.3333	lexical	drop	morte_e_risurrezione	morte_propria	Morte e risurrezione	La propria morte	1	1
	0.3333	lexical	drop	morte_e_risurrezione	presagi_della_morte	Morte e risurrezione	Presagi della morte	1	1
	0.3333	lexical	drop	morte_e_risurrezione	solitudine_della_morte	Morte e risurrezione	Solitudine della morte	1	1
	0.3333	lexical	drop	morte_propria	presagi_della_morte	La propria morte	Presagi della morte	1	1
	0.3333	lexical	drop	perdita_politica	politica_di_conquiste	Perdita politica	Politica di conquiste	1	1
	0.3333	lexical	drop	perdita_politica	politica_di_pace	Perdita politica	Politica di pace	1	1
	0.3333	lexical	drop	potere	sete_di_potere_e_gloria	Il potere	Sete di potere e gloria	1	1
	0.3333	lexical	drop	potere_e_moderazione	potere_e_successione	Potere e moderazione	Potere e successione	1	1
	0.3333	lexical	drop	potere_e_moderazione	potere_itinerante	Potere e moderazione	Potere itinerante	1	1
	0.3333	lexical	drop	potere_e_moderazione	sete_di_potere	Potere e moderazione	Sete di potere	1	1
	0.3333	lexical	drop	potere_e_moderazione	volonta_di_potere	Potere e moderazione	Volontà di potere	1	1
	0.3333	lexical	drop	potere_e_precarietà	potere_e_successione	Potere e precarietà	Potere e successione	1	1
	0.3333	lexical	drop	potere_e_precarietà	potere_itinerante	Potere e precarietà	Potere itinerante	1	1
	0.3333	lexical	drop	potere_e_precarietà	sete_di_potere	Potere e precarietà	Sete di potere	1	1
	0.3333	lexical	drop	potere_e_precarietà	volonta_di_potere	Potere e precarietà	Volontà di potere	1	1
	0.3333	lexical	drop	potere_e_successione	potere_itinerante	Potere e successione	Potere itinerante	1	1
	0.3333	lexical	drop	potere_e_successione	sete_di_potere	Potere e successione	Sete di potere	1	1
	0.3333	lexical	drop	potere_e_successione	volonta_di_potere	Potere e successione	Volontà di potere	1	1
	0.3333	lexical	drop	potere_itinerante	provvidenza_e_potere	Potere itinerante	Provvidenza e potere	1	1
	0.3333	lexical	drop	potere_itinerante	sete_di_potere	Potere itinerante	Sete di potere	1	1
	0.3333	lexical	drop	presagi_della_morte	solitudine_della_morte	Presagi della morte	Solitudine della morte	1	1
	0.3333	lexical	drop	provvidenza_e_potere	sete_di_potere	Provvidenza e potere	Sete di potere	1	1
	0.3333	lexical	drop	rinuncia	rinuncia_e_morte_come_liberazione	Rinuncia	Rinuncia e morte come liberazione	1	1
